timestamp,load_mw,available_nd_mw,net_load_mw,solar_mw,wind_mw
2025-01-05 19:00:00+00:00,4757.293857582002,453.7457754979609,4303.548082084041,0.0,453.7457754979609
2025-01-05 20:00:00+00:00,4715.804132424003,466.42304065331876,4249.381091770684,0.0,466.42304065331876
2025-01-05 21:00:00+00:00,4646.70262266,479.04420353995624,4167.658419120044,0.0,479.04420353995624
2025-01-05 22:00:00+00:00,4554.86871,491.23567242037956,4063.63303757962,0.0,491.23567242037956
2025-01-05 23:00:00+00:00,4446.713350254,502.6353720369375,3944.0779782170625,0.0,502.6353720369375
2025-01-06 00:00:00+00:00,4709.430209274,512.9073179436642,4196.522891330335,0.0,512.9073179436642
2025-01-06 01:00:00+00:00,4591.708151141999,521.755132123407,4069.9530190185924,0.0,521.755132123407
2025-01-06 02:00:00+00:00,4481.335587078,528.9339527890575,3952.401634288942,0.0,528.9339527890575
2025-01-06 03:00:00+00:00,4385.874187506001,534.2602400632168,3851.6139474427846,0.0,534.2602400632168
2025-01-06 04:00:00+00:00,4311.835032161999,537.6190879115352,3774.215944250464,0.0,537.6190879115352
2025-01-06 05:00:00+00:00,4264.234319982,538.9687369881233,3725.2655829938767,0.0,538.9687369881233
2025-01-06 06:00:00+00:00,4246.2519941519995,538.3421020829004,3707.909892069099,0.0,538.3421020829004
2025-01-06 07:00:00+00:00,4259.0165030279995,743.7617204446286,3515.254782583371,207.91645802656126,535.8452624180674
2025-01-06 08:00:00+00:00,4301.530344552001,936.5564307017542,3364.9739138502473,404.9034700698424,531.6529606319117
2025-01-06 09:00:00+00:00,4370.741391240001,1103.1243328303249,3267.617058409676,577.1230235017102,526.0013093286148
2025-01-06 10:00:00+00:00,4461.755096231999,1231.3213453552466,3230.4337508767526,712.1433459094669,519.1779994457798
2025-01-06 11:00:00+00:00,4568.172949745999,1311.392137055183,3256.780812690816,799.8817281188348,511.5104089363482
2025-01-06 12:00:00+00:00,4682.534071278002,1336.768583544287,3345.7654877337145,833.4164853029264,503.3520982413606
2025-01-06 13:00:00+00:00,4796.829675119998,1304.662394456595,3492.167280663403,809.5941400153328,495.0682544412622
2025-01-06 14:00:00+00:00,4903.055200595997,1216.3903184698265,3686.6648821261706,729.3696532739048,487.0206651959218
2025-01-06 15:00:00+00:00,4993.762374426002,1077.3897118197733,3916.3726626062285,597.8368564834188,479.5528553363544
2025-01-06 16:00:00+00:00,5062.573336884,896.9073905958084,4165.665946288192,423.93141080895043,472.9759797868579
2025-01-06 17:00:00+00:00,5104.621741926,687.3736577363616,4417.248084189639,219.8176001119933,467.55605762436824
2025-01-06 18:00:00+00:00,5116.890551892001,463.50306776047796,4653.387484131523,0.0,463.50306776047796
2025-01-06 19:00:00+00:00,5098.423352736003,460.96235871358215,4637.460994022421,0.0,460.96235871358215
2025-01-06 20:00:00+00:00,5050.394699112,460.0087103430961,4590.385988768904,0.0,460.0087103430961
2025-01-06 21:00:00+00:00,4976.0345261759985,460.6433092671198,4515.391216908879,0.0,460.6433092671198
2025-01-06 22:00:00+00:00,4880.411684568,462.79374146917934,4417.61794309882,0.0,462.79374146917934
2025-01-06 23:00:00+00:00,4770.091271652,466.3170220558431,4303.774249596157,0.0,466.3170220558431
2025-01-07 00:00:00+00:00,4654.1114962440015,471.00552317194126,4183.10597307206,0.0,471.00552317194126
2025-01-07 01:00:00+00:00,4537.775541305999,476.5955642284201,4061.1799770775783,0.0,476.5955642284201
2025-01-07 02:00:00+00:00,4430.630901690001,482.7783103057159,3947.8525913842855,0.0,482.7783103057159
2025-01-07 03:00:00+00:00,4340.22446445,489.21253439777024,3851.011930052229,0.0,489.21253439777024
2025-01-07 04:00:00+00:00,4273.008375216,495.538718575286,3777.4696566407138,0.0,495.538718575286
2025-01-07 05:00:00+00:00,4233.897067344002,501.39391961198277,3732.503147732019,0.0,501.39391961198277
2025-01-07 06:00:00+00:00,4225.928181888,506.42678321536215,3719.5013986726376,0.0,506.42678321536215
2025-01-07 07:00:00+00:00,4250.050594860003,708.5365061199943,3541.5140887400084,198.224404026613,510.3121020933813
2025-01-07 08:00:00+00:00,4305.054093353999,890.0019293153716,3415.052164038627,377.2376132696353,512.7643160457363
2025-01-07 09:00:00+00:00,4387.645629738,1038.8824649317212,3348.763164806279,525.3330697823612,513.5493951493598
2025-01-07 10:00:00+00:00,4492.667080481999,1145.8975560360855,3346.7695244459132,633.4029246451919,512.4946313908936
2025-01-07 11:00:00+00:00,4613.439836543999,1204.9471233759305,3408.492713168069,695.4511912590491,509.4959321168813
2025-01-07 12:00:00+00:00,4742.212898556001,1213.3690458727838,3528.8438526832174,708.8467366520347,504.52230922074904
2025-01-07 13:00:00+00:00,4870.684053186001,1171.9374019499305,3698.74665123607,674.3200094069686,497.61739254296185
2025-01-07 14:00:00+00:00,4990.55886693,1084.6263392170931,3905.9325277129064,595.728442708026,488.8978965090672
2025-01-07 15:00:00+00:00,5094.109438109998,958.1804695398166,4135.9289685701815,479.63136521283514,478.5491043269814
2025-01-07 16:00:00+00:00,5174.695064196004,801.5422410323417,4373.152823163662,334.72468645734415,466.81755457499753
2025-01-07 17:00:00+00:00,5227.209437687999,625.1899670581801,4602.019470629819,171.18873818999347,454.0012288681866
2025-01-07 18:00:00+00:00,5248.424006321999,440.4376457537967,4807.986360568202,0.0,440.4376457537967
2025-01-07 19:00:00+00:00,5237.204217503998,426.4903354828881,4810.713882021109,0.0,426.4903354828881
2025-01-07 20:00:00+00:00,5194.583999345999,412.53426715714147,4782.049732188857,0.0,412.53426715714147
2025-01-07 21:00:00+00:00,5123.693421839997,398.9408086216859,4724.752613218311,0.0,398.9408086216859
2025-01-07 22:00:00+00:00,5029.544535246001,386.0628408770426,4643.481694368958,0.0,386.0628408770426
2025-01-07 23:00:00+00:00,4918.690007868002,374.22063769339604,4544.4693701746055,0.0,374.22063769339604
2025-01-08 00:00:00+00:00,4800.077973894002,363.68908266545225,4436.388891228549,0.0,363.68908266545225
2025-01-08 01:00:00+00:00,4679.332230888003,354.68675010793953,4324.645480780064,0.0,354.68675010793953
2025-01-08 02:00:00+00:00,4565.996095331999,347.36729634460613,4218.628798987393,0.0,347.36729634460613
2025-01-08 03:00:00+00:00,4467.773815512,341.8135125705267,4125.960302941473,0.0,341.8135125705267
2025-01-08 04:00:00+00:00,4391.310463218002,338.03427882931595,4053.276184388686,0.0,338.03427882931595
2025-01-08 05:00:00+00:00,4341.744406985999,335.96455218391327,4005.779854802086,0.0,335.96455218391327
2025-01-08 06:00:00+00:00,4322.362993199999,335.46837281577064,3986.894620384229,0.0,335.46837281577064
2025-01-08 07:00:00+00:00,4334.384715150001,504.85499712470914,3829.529718025292,168.5102088812672,336.34478824344194
2025-01-08 08:00:00+00:00,4376.882560092002,666.2788284956763,3710.6037315963254,327.942401210409,338.3364272852673
2025-01-08 09:00:00+00:00,4446.853628952,808.5163962905109,3638.337232661489,467.3760089176531,341.1403873728578
2025-01-08 10:00:00+00:00,4539.430099469999,921.3763195545303,3618.0537799154686,576.9553294133522,344.42099014117815
2025-01-08 11:00:00+00:00,4648.217029386002,996.4355351389001,3651.7814942471014,648.6116673336163,347.82386780528384
2025-01-08 12:00:00+00:00,4765.733787444001,1027.6920489229874,3738.0417385210135,676.7012267903443,350.9908221326432
2025-01-08 13:00:00+00:00,4883.928955836001,1012.0752164701258,3871.853739365875,658.5003859288078,353.5748305413181
2025-01-08 14:00:00+00:00,4994.733406404001,949.7610822869319,4044.9723241170686,594.5064847742282,355.25459751270375
2025-01-08 15:00:00+00:00,5090.613843462001,844.2533570155797,4246.360486446421,488.5053141619822,355.74804285359755
2025-01-08 16:00:00+00:00,5165.088906726001,702.2091784627828,4462.879728263219,347.38499432041243,354.8241841423704
2025-01-08 17:00:00+00:00,5213.172659688001,533.0113239315328,4680.161335756467,180.6984000060479,352.312923925485
2025-01-08 18:00:00+00:00,5231.715184037998,348.11233059914633,4883.602853438852,0.0,348.11233059914633
2025-01-08 19:00:00+00:00,5219.616995796002,342.19313351089073,4877.423862285111,0.0,342.19313351089073
2025-01-08 20:00:00+00:00,5177.902741577999,334.60022600917875,4843.30251556882,0.0,334.60022600917875
2025-01-08 21:00:00+00:00,5109.649122773998,325.45113429941733,4784.197988474581,0.0,325.45113429941733
2025-01-08 22:00:00+00:00,5019.772036229999,314.93149720528976,4704.840539024709,0.0,314.93149720528976
2025-01-08 23:00:00+00:00,4914.687502704001,303.2877557140677,4611.399746989934,0.0,303.2877557140677
2025-01-09 00:00:00+00:00,4803.047115132002,290.817337685709,4512.229777446292,0.0,290.817337685709
2025-01-09 01:00:00+00:00,4690.51300179,277.8567539662337,4412.6562478237665,0.0,277.8567539662337
2025-01-09 02:00:00+00:00,4586.2706197980015,264.7680761166638,4321.502543681338,0.0,264.7680761166638
2025-01-09 03:00:00+00:00,4497.766405650001,251.92436429915693,4245.842041350844,0.0,251.92436429915693
2025-01-09 04:00:00+00:00,4431.371067059999,239.69463086646363,4191.676436193536,0.0,239.69463086646363
2025-01-09 05:00:00+00:00,4391.938597368,228.42896068847912,4163.509636679521,0.0,228.42896068847912
2025-01-09 06:00:00+00:00,4382.4686674859995,218.44439372381757,4164.024273762182,0.0,218.44439372381757
2025-01-09 07:00:00+00:00,4403.8955906400015,387.9500811953534,4015.945509444648,177.93793098809758,210.01215020725584
2025-01-09 08:00:00+00:00,4455.018426936,545.5245307495347,3909.493896186465,342.177815507671,203.34671524186368
2025-01-09 09:00:00+00:00,4532.5770890819995,680.4213063945932,3852.1557826874064,481.8240659560293,198.59724043856394
2025-01-09 10:00:00+00:00,4631.469401285998,783.6554065033699,3847.8139947826285,587.8138045496488,195.84160195372115
2025-01-09 11:00:00+00:00,4745.094467946,848.5349594056354,3896.5595085403647,653.4515931100663,195.08336629556914
2025-01-09 12:00:00+00:00,4865.799042341998,871.017376500505,3994.781665841493,674.7655928302272,196.2517836702778
2025-01-09 13:00:00+00:00,4985.396509883999,849.8827869323884,4135.51372295161,650.6779758467519,199.2048110856365
2025-01-09 14:00:00+00:00,5095.723256106004,786.7307750846763,4308.992481021327,582.9957355577288,203.73503952694747
2025-01-09 15:00:00+00:00,5189.194474715996,685.8162059811979,4503.378268734798,476.23792179631766,209.57828418488023
2025-01-09 16:00:00+00:00,5259.321589788002,553.7460901496991,4705.575499638303,337.3216058122021,216.42448433749698
2025-01-09 17:00:00+00:00,5301.155994413998,399.06216421545207,4902.093830198546,175.13169492455398,223.93046929089812
2025-01-09 18:00:00+00:00,5311.6288391459975,231.73405880315175,5079.8947803428455,0.0,231.73405880315175
2025-01-09 19:00:00+00:00,5289.763658004002,239.4689375824602,5050.294720421542,0.0,239.4689375824602
2025-01-09 20:00:00+00:00,5236.747260780001,246.7796739538813,4989.967586826119,0.0,246.7796739538813
2025-01-09 21:00:00+00:00,5155.853953950004,253.3362867979125,4902.517667152092,0.0,253.3362867979125
2025-01-09 22:00:00+00:00,5052.228146658,258.8477493384038,4793.380397319596,0.0,258.8477493384038
2025-01-09 23:00:00+00:00,4932.5399893979975,263.07388933255163,4669.466100065446,0.0,263.07388933255163
2025-01-10 00:00:00+00:00,4805.591971529999,265.83518809663116,4539.756783433368,0.0,265.83518809663116
2025-01-10 01:00:00+00:00,4677.579597684001,267.0200843067511,4410.5595133772495,0.0,267.0200843067511
2025-01-10 02:00:00+00:00,4557.859476954,266.5894794510047,4291.269997502995,0.0,266.5894794510047
2025-01-10 03:00:00+00:00,4454.172190355999,264.57826527681885,4189.593925079181,0.0,264.57826527681885
2025-01-10 04:00:00+00:00,4373.175807168,261.09380595484214,4112.082001213157,0.0,261.09380595484214
2025-01-10 05:00:00+00:00,4319.998239396,256.3114363234231,4063.686803072577,0.0,256.3114363234231
2025-01-10 06:00:00+00:00,4297.893291930002,250.46717139572192,4047.4261205342805,0.0,250.46717139572192
2025-01-10 07:00:00+00:00,4308.0238072619995,447.92318983448973,3860.10061742751,204.07528028253327,243.84790955195646
2025-01-10 08:00:00+00:00,4349.386450584,636.3525444048962,3713.0339061791037,399.57300022627396,236.7795441786223
2025-01-10 09:00:00+00:00,4418.883318989999,802.0479646964595,3616.8353542935392,572.4344989012717,229.6134657951878
2025-01-10 10:00:00+00:00,4511.535271656001,932.4629845240395,3579.0722871319613,709.7509797972929,222.71200472674656
2025-01-10 11:00:00+00:00,4620.822515777998,1017.2183764284304,3603.6041393495675,800.7849625124823,216.4334139159481
2025-01-10 12:00:00+00:00,4739.129134235999,1048.9913874189135,3690.137746817086,837.8743745109342,211.11701290797936
2025-01-10 13:00:00+00:00,4858.2613222499995,1024.2028761245692,3834.0584461254302,817.1337938732156,207.06908225135365
2025-01-10 14:00:00+00:00,4970.003997167999,943.4302622941118,4026.573734873887,738.8801484716763,204.55011382243546
2025-01-10 15:00:00+00:00,5066.677883357999,811.4955369923298,4255.182346365669,607.7316230916111,203.76391390071868
2025-01-10 16:00:00+00:00,5141.659246290002,634.6978460545639,4506.961400235437,429.8488271989843,204.84901885557963
2025-01-10 17:00:00+00:00,5189.82688056,430.378905304259,4759.447975255741,222.50612550466082,207.87277979959816
2025-01-10 18:00:00+00:00,5207.906025798,212.82834022420042,4995.0776855737995,0.0,212.82834022420042
2025-01-10 19:00:00+00:00,5194.685904912001,219.63465152550293,4975.0512533864985,0.0,219.63465152550293
2025-01-10 20:00:00+00:00,5151.096169170001,228.13951311249232,4922.956656057509,0.0,228.13951311249232
2025-01-10 21:00:00+00:00,5080.137236075999,238.12551880539246,4842.011717270606,0.0,238.12551880539246
2025-01-10 22:00:00+00:00,4986.669385614001,249.31866480734104,4737.35072080666,0.0,249.31866480734104
2025-01-10 23:00:00+00:00,4877.075130983999,261.39926511225934,4615.67586587174,0.0,261.39926511225934
2025-01-11 00:00:00+00:00,4381.600622783999,274.01473666797136,4107.585886116028,0.0,274.01473666797136
2025-01-11 01:00:00+00:00,4262.711064444001,286.7937160653039,3975.917348378697,0.0,286.7937160653039
2025-01-11 02:00:00+00:00,4151.233289700001,299.3609480834453,3851.8723416165553,0.0,299.3609480834453
2025-01-11 03:00:00+00:00,4054.6727285399993,311.3523265364443,3743.320402003555,0.0,311.3523265364443
2025-01-11 04:00:00+00:00,3979.480521240001,322.42946712640173,3657.051054113599,0.0,322.42946712640173
2025-01-11 05:00:00+00:00,3930.6107341619995,332.29323710779033,3598.317497054209,0.0,332.29323710779033
2025-01-11 06:00:00+00:00,3911.1805925219987,340.69565917407846,3570.48493334792,0.0,340.69565917407846
2025-01-11 07:00:00+00:00,3922.2568235760004,559.3737884674038,3362.8830351085967,211.92405580416408,347.44973266323973
2025-01-11 08:00:00+00:00,3962.7828002700003,757.4196311428004,3205.3631691272,404.9828856517074,352.43674549109306
2025-01-11 09:00:00+00:00,4029.651380621998,922.0272197979768,3107.6241608240216,566.4164231900268,355.6107966079501
2025-01-11 10:00:00+00:00,4117.918551810001,1043.015819152272,3074.9027326577293,686.0154875737231,357.00033157854875
2025-01-11 11:00:00+00:00,4221.143201646002,1113.4267836159702,3107.716418030032,756.7201470408136,356.7066365751566
2025-01-11 12:00:00+00:00,4331.829860358,1129.8651522839568,3201.964708074043,774.9657986574119,354.899353626545
