calendar_timestamp,iteration,timestamp,shard,generator_l1_mw,battery_l1_mw,soc_end_l1_mwh,soc_initial_l1_mwh,generator_net_change_mw,generator_counterdirection_mw,battery_net_change_mw,generator_l1_pct_load,battery_l1_pct_fleet_rating,soc_end_l1_pct_fleet_capacity,controller_id,archive_sha256,policy,operator_intervention,storage_bus_41.delta_b_mw,storage_bus_41.delta_soc_end_mwh,storage_bus_65.delta_b_mw,storage_bus_65.delta_soc_end_mwh,storage_bus_89.delta_b_mw,storage_bus_89.delta_soc_end_mwh,storage_bus_105.delta_b_mw,storage_bus_105.delta_soc_end_mwh,load_mw,available_nd_mw,net_load_mw,solar_mw,wind_mw,renewable_fraction,p95_dc_utilization,dc_branches_ge_95pct,dc_soc_fraction,dc_charging_mw,dc_discharging_mw,signpost_power_fraction,absolute_net_ramp_mw,soc_net_change_mwh,recovery_selected
2025-01-01 10:00:00+00:00,10,2025-01-01 10:00:00+00:00,shard-000,842.7574143188712,24.08101991932056,117.56869371004011,94.15171546808617,135.44055835706993,353.6584279809006,23.647298715857573,18.054842852385864,8.886793142228877,10.846806577375553,ac-010-00-primary_controlling,5d0b36ac9ef19543248eae1ab0c73d4acadf9bf3932e14e387df2ff579ea9817,legacy,False,0.4015921808181595,-0.2864757534530682,23.462523327183774,-117.27433448948045,-0.21686060173149346,-0.00786191879186049,4.3809587133615564e-05,2.1548314734332052e-05,4667.763775122003,1102.3004054609573,3565.4633696610454,711.7053288727333,390.595076588224,0.2361517117331299,0.8912079111192682,8,0.6845068439195172,150.48728731324084,0.0,0.5300866425723505,23.309831247504462,-117.56865061341064,False
2025-01-01 11:00:00+00:00,11,2025-01-01 11:00:00+00:00,shard-000,868.819783988353,2.220572327063525,119.20739799208144,117.56869371004011,160.5635905442889,354.12809672203207,1.6219301896619625,18.193905027583902,0.8194738841662873,10.997992303982818,ac-011-00-primary_controlling,42384e1f1acc8d4e3a4651805c7aee6ce6e5fa97e587b74329f29254f57d73b1,legacy,False,-0.29488434795747986,0.00840859450440945,1.921205711924074,-119.19554020140458,-0.004436720743301475,-0.003425198048532252,4.5546438669612144e-05,-2.3998123921842307e-05,4775.334281844001,1167.9128151722784,3607.421466671723,788.19131169679,379.72150347548853,0.24457194957277156,0.9120601759563937,8,0.8233453770639295,138.68250900188636,0.0,0.30770086043842726,41.95809701067765,-119.19058080307263,False
2025-01-01 12:00:00+00:00,12,2025-01-01 12:00:00+00:00,shard-000,916.3583216387401,70.63044032598911,48.57695766609419,119.20739799208144,239.42472486052466,338.46679838910774,-70.61382300871792,18.735361897157436,26.065262801348815,4.481676603645786,ac-012-00-primary_controlling,9412b2c142f300649f7d7bad4495ba70d9768150e23232a014a918d8320b34bb,legacy,False,0.008308658635597809,9.993587086398747e-05,-70.62055394655873,-48.57498625484584,-0.001567247730357097,-0.0018579503181541668,-1.0473064415667102e-05,-1.3525059330277145e-05,4891.062829043999,1179.6770669424368,3711.3857621015622,809.8360725264716,369.84099441596516,0.24119033187169567,0.9604487129266719,10,0.9512929031730968,52.78619055798956,4.6572902813621804e-07,0.08542346150589399,103.96429542983924,-48.57675779435246,False
2025-01-01 13:00:00+00:00,13,2025-01-01 13:00:00+00:00,shard-000,837.4168732530491,48.57695703008538,0.00015790223432077255,48.57695766609419,224.70223934964073,306.35731695170415,-48.57691135796439,16.72511626711982,17.926706179872205,1.4567951210183324e-05,ac-013-00-primary_controlling,473c1a0230ab2dd0e282983324d9e9afeb869480f66dc8abdb2c4473f143b463,legacy,False,2.2836060494347483e-05,7.709981036896352e-05,-48.57506488795853,7.863311282108043e-05,-0.0018570301974990128,-9.201206694342545e-07,-1.2275868856470061e-05,-1.2491904612943472e-06,5006.942013905997,1137.2971764267877,3869.644837479209,776.0698960315356,361.22728039525214,0.22714406782984964,0.8937530971293858,9,0.9999930780087072,0.00017893349922510748,5.753893772018503e-07,3.2461058343688595e-06,158.2590753776467,0.00015356361205931535,False
2025-01-01 14:00:00+00:00,14,2025-01-01 14:00:00+00:00,shard-000,603.5662106412893,19.7095651005668,19.709500552144448,0.00015790223432077255,174.40772614824843,214.57924224652044,19.709563545496124,11.800021774553295,7.273563518441398,1.8183849244174317,ac-014-00-primary_controlling,55f4674ffeb8d8f9574390ae06eefb3b3d5403ba44db3e8201450400882f496f,legacy,False,3.1814680233886394e-05,4.528513014179225e-05,19.709532508351227,-19.709453875238523,-3.953985211689302e-07,-5.247221253057432e-07,-3.821368159848474e-07,-8.67053657316319e-07,5114.958448151998,1044.2740244097618,4070.684423742236,690.1761547896594,354.0978696201023,0.20416080306322945,0.9339194565565934,8,0.9999932425606688,6.443279171305439e-05,7.889058856933001e-07,1.7523029532975863e-06,201.0395862630271,-19.709409981884164,False
2025-01-01 15:00:00+00:00,15,2025-01-01 15:00:00+00:00,shard-000,720.9799262122385,0.002875676655810696,19.71233219948057,19.709500552144448,202.02989010040434,259.4750180559171,-0.0025892090826113317,13.844644317821139,0.0010612317779623017,1.8186461702472616,ac-015-00-primary_controlling,a464867cfb4c6f81bfe55758a315ad553c16a5e5c54b5490bfdcd404b71c2e12,legacy,False,2.1489937695226412e-05,2.3795192447551017e-05,0.00012138455421885828,-19.709575259792587,-0.002732442869211014,0.002731918147148349,3.592946855972063e-07,-1.2263483881724824e-06,5207.644990085999,907.540654258348,4300.104335827651,558.9352139722752,348.60544028607285,0.1742708375832203,0.9721605135059321,11,0.999993301278079,4.296992556916717e-05,1.0423743855575358e-06,0.2181593246657405,229.41991208541504,-19.70682077280138,False
2025-01-01 16:00:00+00:00,16,2025-01-01 16:00:00+00:00,shard-000,1040.452327623033,4.149824343850775,19.20474405219948,19.71233219948057,210.92985331212918,414.7612371554519,-0.5095541899533562,19.71078030484955,1.531439724893016,1.7718164379368457,ac-016-00-primary_controlling,d734e8015f2324d75181aab7be2328a99f024226e6fbfeea5aa11e4a3499d0d7,legacy,False,1.8201350769487097,-1.8201112817562617,-2.3286817905837296,-17.3808934692089,-0.0010068165285610532,0.003738734675707178,-6.597897752362056e-07,-5.665586115810584e-07,5278.595324646001,736.8724097489951,4541.722914897006,392.0405170484892,344.83189270050593,0.1395963062954465,0.9979407015330812,12,0.9999933399601483,4.592466040683948e-05,1.3247165555689563e-06,0.5514109764738289,241.6185790693553,-19.197266582848066,False
2025-01-01 17:00:00+00:00,17,2025-01-01 17:00:00+00:00,shard-000,1115.7731222666896,3.387991702261854,22.581626045045688,19.20474405219948,212.50404967566604,451.6345362955118,3.376876791711218,20.961729991262327,1.2502951090303522,2.083365241067737,ac-017-00-primary_controlling,2be69ef608869779315d5ef1ee56c857004efe1d72a1334f6231aa3236c06b83,legacy,False,3.3824320651648883,-5.2025433469211535,-0.005552106327449447,-17.37534136288116,2.1818216478839203e-06,0.003736552854050501,-5.348947868467078e-06,4.782389325441727e-06,5322.905708316002,544.1299640784202,4778.775744237582,201.3446571220485,342.7853069563717,0.10222423501290344,0.9999666431974743,14,0.9999933811077488,0.0,9.454102383021528,0.8846248607960964,237.05282934057595,-22.574143374558936,False
2025-01-01 18:00:00+00:00,18,2025-01-01 18:00:00+00:00,shard-000,1133.89122734705,30.476890065298242,18.30035071409483,22.581626045045688,224.85878598485255,454.51622068109873,-6.738187188868811,21.24380949857828,11.247107412234454,1.6883777324555889,ac-018-00-primary_controlling,e2f99f598f352dbb5a01cfe64935464bea9b01e5598e17b7943e1c567e3c8d48,legacy,False,0.003527095606076003,-5.206070442527217,-18.607538627083528,1.232197264202341,11.865818260626051,-11.862081707772006,6.08198259157666e-06,-1.2995932650028408e-06,5337.513629195999,342.39993036372744,4995.113698832271,0.0,342.39993036372744,0.06414970605242348,0.9999634707574737,14,0.9912710914679359,0.0,217.382766935462,0.9995154015306829,216.3379545946891,-15.835956185690147,False
2025-01-01 19:00:00+00:00,19,2025-01-01 19:00:00+00:00,shard-000,1134.449800302126,125.84992637188516,144.15027591648453,18.30035071409483,302.7925134223589,415.82864343988354,-82.27658873008538,21.31859328666446,46.44330955992306,13.299205014539508,ac-019-02-copied_target_free,c39bc15f4021d562d1df2f27d47da9ea14d0cbd457607c1373ca094d2080b6bd,legacy,False,0.005172668539570324,-5.211243111066802,-104.06325696623757,105.29545423043987,21.78149615236031,-33.64357786013231,-5.847476901819214e-07,-7.148455694050426e-07,5321.410212425997,343.5391872455342,4977.871025180463,0.0,343.5391872455342,0.06455792234234031,0.9999692903642836,14,0.7907152502999649,0.0,208.665832646695,0.8106181843358412,17.242673651808218,66.44063254439519,True
2025-01-01 20:00:00+00:00,20,2025-01-01 20:00:00+00:00,shard-000,1043.1088616481834,52.70264408610539,190.4163915277034,144.15027591648453,264.5020712638455,389.303395192169,-52.70264408610539,19.771907556270165,19.449238346668217,17.567684924328034,ac-020-00-primary_controlling,d739fd0a4d3d255ff3072f4d201bf8420b3105d10170301f8b637f7e431cbc77,legacy,False,-0.20940090008196321,-5.001842210984841,-49.48437984866209,154.779834079102,-3.0088630292582645,-30.634714830874046,-3.081030788992306e-07,-4.0674251522432314e-07,5275.711808178001,346.0016001989435,4929.7102079790575,0.0,346.0016001989435,0.06558387053337496,0.9999757513430598,12,0.598201592573373,0.0,183.25354367836746,0.6427060809378513,48.160817201405735,119.14327663050058,False
2025-01-01 21:00:00+00:00,21,2025-01-01 21:00:00+00:00,shard-000,959.0059425237664,70.47621978909925,119.94017348193616,190.4163915277034,149.39473944737432,404.805601538196,60.50672446096908,18.42971340513215,26.008349679968763,11.06559766517445,ac-021-00-primary_controlling,0a1d41320e05806ad8f26d4c8fbf33438a0774c3a27e4e9b701ceef7124a44e6,legacy,False,-4.984746928667119,-0.017095282317721984,65.49147125336813,89.28836282573381,-7.353979546984649e-07,-30.634714095476085,8.716660266712731e-07,-1.2784085328121364e-06,5203.585760898,349.5293655366326,4854.056395361368,0.0,349.5293655366326,0.06717086670563745,0.9999791115938387,12,0.4291331373432587,0.0,142.76027034242696,0.4172071522191311,75.65381261768925,58.63655216953147,False
2025-01-01 22:00:00+00:00,22,2025-01-01 22:00:00+00:00,shard-000,905.3667860783112,63.90406185360578,56.03611162833037,119.94017348193616,140.0600310922763,382.65337749301744,63.88446077437271,17.717426672421833,23.5829786505661,5.169853002532923,ac-022-00-primary_controlling,034def77612650a7b77d01ab5491648eb07ef18ca3a6bcabea707af22024da8b,legacy,False,-0.009799097022763563,-0.007296185294958477,63.89426131398925,25.394101511744577,-1.0610662239755474e-06,-30.634713034409856,-3.815275520857919e-07,-8.968809765974584e-07,5110.035462923998,353.8192450362455,4756.2162178877525,0.0,353.8192450362455,0.06924007623888145,0.999983543450977,12,0.2974234967515889,0.0,90.50146695930087,0.19422317864969435,97.84017747361577,-5.247908604841214,False
2025-01-01 23:00:00+00:00,23,2025-01-01 23:00:00+00:00,shard-000,858.9258059010881,25.401350500666318,30.634761168834245,56.03611162833037,173.1248074568514,342.90049922211836,25.38675547578228,17.173160678916684,9.374044296668751,2.8263419321640693,ac-023-00-primary_controlling,3c5def901e338922a8e44ceaef95561c5470aba4b63ec6d7c19dd5a45e45e018,legacy,False,-0.007296205880043578,2.058508504417474e-08,25.3940529882243,4.852352028214256e-05,-6.495144931166334e-07,-30.634712384895366,-6.570474836800751e-07,-2.39833511272991e-07,5001.559246781996,358.53531487654163,4643.023931905454,0.0,358.53531487654163,0.07168470814520958,0.9999751041666551,12,0.21392746765583912,0.0,29.51431625972682,0.04775833644832894,113.19228598229802,-30.63466408062351,False
2025-01-02 00:00:00+00:00,24,2025-01-02 00:00:00+00:00,shard-000,826.47266997875,1.950478758910495e-05,30.634771008232644,30.634761168834245,192.98011559130543,316.7462771937223,-1.950478758910495e-05,16.909120021480692,7.197992990671444e-06,2.8263428399401778,ac-024-00-primary_controlling,4f71ce25cae2c79d19be22a0389766fe0b57143fcb0a083f6e9831fdba49328d,legacy,False,-9.447705606121274e-07,9.65355645627731e-07,-6.492112275809251e-06,5.5015632557942266e-05,-4.592861084095108e-06,-30.634707792034277,-7.475043668588464e-06,7.235210162548356e-06,4887.733181436002,363.3230586680668,4524.410122767936,0.0,363.3230586680668,0.07433365226399766,0.9999487949939827,13,0.18669776307799466,5.961308022792287e-07,1.2184762017372992e-06,2.762175969288846e-06,118.61380913751873,-30.63464457583591,False
2025-01-02 01:00:00+00:00,25,2025-01-02 01:00:00+00:00,shard-000,789.2650674864167,0.0001582777331238917,30.634865094830324,30.634771008232644,187.5074884116728,300.878789537372,0.0001582777331238917,16.537467802779904,5.841037788289074e-05,2.8263515203047747,ac-025-00-primary_controlling,ffd56e983251f7413e709671d982c2e285783d1d2ba4dd16636db37733559e14,legacy,False,4.476746516264726e-05,-4.380210946688486e-05,2.3895001991077317e-05,3.1120630835115394e-05,5.843835968783606e-05,-30.634766230393964,3.117690628233107e-05,-2.394169605679508e-05,4772.587175370003,367.82422198951946,4404.762953380484,0.0,367.82422198951946,0.07707019452421071,0.9999898979278974,13,0.18669776250382308,0.0002474644553718932,0.0,5.371812657614881e-06,119.64716938745187,-30.634802853568655,False
2025-01-02 02:00:00+00:00,26,2025-01-02 02:00:00+00:00,shard-000,695.5477098919284,6.401008840207394e-05,30.634879696501645,30.634865094830324,183.12688938329038,256.210410254319,2.8836924996764697e-05,14.9060462323593,2.362210639544476e-05,2.826352867444898,ac-026-00-primary_controlling,8ddaa9552180ccf6ddcf117b3eedb125d437a08d2e9aa54dde4ff1210149cab5,legacy,False,1.6402746063029765e-05,-6.020485548092128e-05,7.1176269439431376e-06,2.4003004195248892e-05,-1.7586581702654623e-05,-30.63474864381226,2.2903133692446417e-05,-4.6844829711290004e-05,4666.211945472,371.6918199645833,4294.520125507416,0.0,371.6918199645833,0.0796560088371609,0.9992438663955747,12,0.1866979908128225,0.00029824727795521166,0.0,8.887914411374285e-06,110.24282787306765,-30.634831690493257,False
2025-01-02 03:00:00+00:00,27,2025-01-02 03:00:00+00:00,shard-000,712.349824331321,2.2184275408345515,28.41650179463701,30.634879696501645,180.38847005561504,265.980677137853,-2.2184229289757598,15.566751227079425,0.8186823781746372,2.62168685255836,ac-027-00-primary_controlling,07d2a8b08d53b3ca9211d8a50ea0bd0c12d5cc468b86841dc490647b1a7f70a2,legacy,False,-3.6600358675232895e-05,-2.3604496621066807e-05,2.30592939584157e-06,2.1697074880076307e-05,-2.2183169702318297,-28.41643167358042,-7.166431465047116e-05,2.481948509114318e-05,4576.0982104740015,374.6046871960155,4201.493523277986,0.0,374.6046871960155,0.08186115550112139,0.924916790028859,9,0.1866982659737037,0.0004321641661299792,0.0,1.613556382058493e-05,93.02660222942995,-28.41640876151707,False
2025-01-02 04:00:00+00:00,28,2025-01-02 04:00:00+00:00,shard-000,725.9273093135218,5.37224094614201,23.044778693409015,28.41650179463701,179.69429354522057,273.1165078841506,-5.371635377557882,16.100774913476034,1.9825569746849416,2.1260953849016584,ac-028-00-primary_controlling,e1c9a18506d379f16fa463cfc80c95831ae96d277fbfe058c900e3353ea4f9a0,legacy,False,4.236413676287971e-05,-6.596863337427678e-05,1.904234998853658e-05,2.6547249426307653e-06,-5.371938161849946,-23.04449351173048,0.0002413778053123741,-0.0002165583202184962,4508.648268264001,376.28096750636666,4132.367300757634,0.0,376.28096750636666,0.08345760084124926,0.9228661920943609,9,0.18669866468538207,0.0007179076322377559,0.0,2.5921898523063266e-05,69.1262225203518,-23.04477338395913,False
2025-01-02 05:00:00+00:00,29,2025-01-02 05:00:00+00:00,shard-000,728.2939547472448,3.1789412222897497,19.867389199605427,23.044778693409015,174.49379427711366,276.90008023506556,-3.177384184353698,16.29754441221856,1.1731476967521364,1.8329516221133033,ac-029-00-primary_controlling,73ec2d59f124e2eee0a7a69d796e8266d2bbbdebad5427c9bbba1ed41031db9b,legacy,False,0.00015830347475127127,-0.00022427210812561837,4.403576472214241e-05,-4.1381039779452575e-05,-3.178162703321724,-19.866330808408748,0.0005761797285526385,-0.0007927380487728897,4468.734284910001,376.48999490550136,4092.2442900045,0.0,376.48999490550136,0.08424980562769883,0.8983805896737275,7,0.18669932702201114,0.0013078452919173466,0.0,3.2667464678087876e-05,40.12301075313462,-19.867389199605427,False
2025-01-02 06:00:00+00:00,30,2025-01-02 06:00:00+00:00,shard-000,723.5395829098769,0.004240317401559647,19.863829592980608,19.867389199605427,171.5515680456143,275.9940074321313,-0.003559606624831336,16.225187926832778,0.001564835033204742,1.8326232152616786,ac-030-02-copied_target_free,69e819cdf48535710467873597ec6e29d0385e8c047b06180fcd221e18c0a35d,legacy,False,2.3315131194397796e-05,-0.0002475872393200948,0.00012980248562505313,-0.00017118352540443943,-0.0038999620131954914,-19.86243084639557,0.0001872377715447049,-0.0009799758203143938,4459.360262405999,375.06207487250794,4084.298187533491,0.0,375.06207487250794,0.08410669979602575,0.8954971243992563,7,0.18670053363105532,0.001791589886830233,0.0,0.33332353937553183,7.946102471008999,-19.863829592980608,True
2025-01-02 07:00:00+00:00,31,2025-01-02 07:00:00+00:00,shard-000,735.0629090064984,15.468931151635806,15.854170708223588,19.863829592980608,175.59236737864225,279.7352708139281,-15.46732976282898,16.402341953348547,5.70861166746821,1.4626948526018098,ac-031-00-primary_controlling,6605b4475d0b09444a4161bc65fff23f71c438eb3ff01bcc70ec9f149e640041,legacy,False,-5.729083026275526,5.728835439036206,0.0008006944034130826,-0.0009718779288281723,-9.738953355233331,-10.12347749116222,-9.407572353701632e-05,-0.0008859000963354902,4481.450948268,566.0428123587739,3915.4081359092256,194.1470375101869,371.89577484858694,0.1263079343928866,0.8838285292486713,7,0.18670218653952572,0.00339300606195312,0.0,0.6666071804580922,168.8900516242652,-4.3964998301511775,False
2025-01-02 08:00:00+00:00,32,2025-01-02 08:00:00+00:00,shard-000,730.6932239265504,12.053902070874202,7.504404092844121,15.854170708223588,167.64974191771415,281.5217410044181,-5.19627990279423,16.11663723641086,4.448338758882837,0.6923511447213975,ac-032-02-copied_target_free,9c85d935bbb9a7036e634e5ae0b682dd20b16dc5afb4ed6d53f49c61c0fb61c2,legacy,False,1.5767433562920914,4.1520920827441135,1.8520677277478939,-1.8530396056767273,-8.625043177690886,-1.498434313471364,-4.780914332978576e-05,-0.000838090951916115,4533.782160684,743.0460404331851,3790.7361202508146,376.08363440241214,366.96240603077297,0.16389098860477314,0.878817763904304,7,0.18670531690351191,125.98313482094481,0.0,0.9999061081188385,124.67201565841106,0.799780072644106,True
2025-01-02 09:00:00+00:00,33,2025-01-02 09:00:00+00:00,shard-000,740.5145364557237,9.736675100669972,12.055569973403752,7.504404092844121,159.0733100703551,290.7206131926843,6.847813959138202,16.052575580689442,3.5931957119192455,1.1122385692574897,ac-033-00-primary_controlling,a58d08efdc5233e11e5ca300618d283c7eee3aea8bca504f29968c668aa0b48f,legacy,False,1.1483240392893261,3.0037680434547873,7.143920490614761,-8.99696009629156,-1.4439241381005716,-0.054510175370779734,-0.0005064326653125901,-0.0003316582866261797,4613.057466906001,893.7843520193182,3719.2731148866824,533.4768174652052,360.30753455411315,0.19375096851303342,0.8903529296917977,7,0.30293648799948864,218.52650770384002,0.0,0.999744315983887,71.46300536413219,-6.048033886494178,False
